ID Pseudo hssp file.
SEQ 
SEQ gi|7688228|emb|CAB89872.1| (AJ132624) carbamoyl phosphate synthe...   286  3e-76
SEQ gi|12724607|gb|AAK05699.1|AE006390_9 (AE006390) glutaminase of c...   285  9e-76
SEQ gi|13701001|dbj|BAB42297.1| (AP003132) carbamoyl-phosphate synth...   280  3e-74
SEQ gi|12229607|sp|P71811|CARA_MYCTU CARBAMOYL-PHOSPHATE SYNTHASE SM...   276  3e-73
SEQ gi|11465550|ref|NP_045058.1| unknown; carbamoyl phosphate syntha...   268  8e-71
SEQ gi|2127795|pir||B64427 carbamoyl-phosphate synthase, small chain...   266  4e-70
SEQ gi|3915641|sp|Q58425|CARA_METJA CARBAMOYL-PHOSPHATE SYNTHASE SMA...   266  4e-70
SEQ gi|13881039|gb|AAK45692.1| (AE007014) carbamoyl-phosphate syntha...   265  1e-69
SEQ gi|11268593|pir||C81296 carbamoyl-phosphate synthase (glutamine-...   261  1e-68
SEQ gi|13092739|emb|CAC30043.1| (AL583918) putative carbamoyl-phosph...   260  2e-68
SEQ gi|7436772|pir||B71842 carbamoyl-phosphate synthase small chain ...   251  1e-65
SEQ gi|7436769|pir||F69233 carbamoyl-phosphate synthase, small subun...   242  5e-63
SEQ gi|7436773|pir||E64674 carbamoyl-phosphate synthetase - Helicoba...   241  1e-62
SEQ gi|2245664|gb|AAB62566.1| (AF006491) carbamoyl-phosphate synthet...   240  2e-62
SEQ gi|1929045|emb|CAB07850.1| (Z93780) carbamoyl phosphate syntheta...   236  3e-61
SEQ gi|1518088|gb|AAC60207.1| (U65893) carbamoyl-phosphate synthetas...   235  8e-61
SEQ gi|6538785|gb|AAD51318.2| (AF169248) acetylglutamate-activated c...   232  6e-60
SEQ gi|1705601|sp|P54324|CARX_BACST CARBAMOYL-PHOSPHATE SYNTHASE, AR...   231  1e-59
SEQ gi|7492401|pir||T40535 probable arginine-specific carbamoyl phos...   230  3e-59
SEQ gi|3121846|sp|P87183|CARA_TRIVE CARBAMOYL-PHOSPHATE SYNTHASE, AR...   226  3e-58
SEQ gi|10175518|dbj|BAB06615.1| (AP001517) arginine specific carbamo...   226  4e-58
SEQ gi|530209|gb|AAA96435.1| (L31362) carbamyl phosphate synthetase ...   226  5e-58
SEQ gi|2133791|pir||S53602 carbamoyl-phosphate synthase (glutamine-h...   226  5e-58
SEQ gi|4757896|ref|NP_004332.1| carbamoyl-phosphate synthetase 2, as...   226  5e-58
SEQ gi|6324878|ref|NP_014947.1| Carbamoyl phosphate synthetase, argi...   224  2e-57
SEQ gi|6006569|emb|CAA68238.2| (X99978) carbamoyl-phosphate synthase...   222  7e-57
SEQ gi|131696|sp|P08955|PYR1_MESAU CAD PROTEIN [INCLUDES: GLUTAMINE-...   222  7e-57
SEQ gi|3024509|sp|Q91437|PYR1_SQUAC CAD PROTEIN [INCLUDES: GLUTAMINE...   221  1e-56
SEQ gi|1172781|sp|Q09794|PYR1_SCHPO URA1 PROTEIN [INCLUDES: GLUTAMIN...   218  1e-55
SEQ gi|543930|sp|P36838|CARX_BACSU CARBAMOYL-PHOSPHATE SYNTHASE, ARG...   216  3e-55
SEQ gi|5499725|gb|AAD43968.1|AF119250_1 (AF119250) carbamoyl-phospha...   216  3e-55
SEQ gi|4033707|sp|P31327|CPSM_HUMAN CARBAMOYL-PHOSPHATE SYNTHASE [AM...   216  5e-55
SEQ gi|10728293|gb|AAF48639.2| (AE003503) CG18572 gene product [Dros...   215  7e-55
SEQ gi|4185560|gb|AAD09129.1| (AF112473) PyrABCN [Emericella nidulans]    215  1e-54
SEQ gi|4503019|ref|NP_001866.1| carbamoyl-phosphate synthetase 1, mi...   215  1e-54
SEQ gi|8393186|ref|NP_058768.1| carboamyl-phosphate synthetase 1 [Ra...   212  6e-54
SEQ gi|7498228|pir||T20371 hypothetical protein D2085.1 - Caenorhabd...   211  1e-53
SEQ gi|115622|sp|P22572|CARA_NEUCR CARBAMOYL-PHOSPHATE SYNTHASE, ARG...   209  4e-53
SEQ gi|6322331|ref|NP_012405.1| carbamoyl-phophate synthetase, aspar...   209  5e-53
SEQ gi|173146|gb|AAA68280.1| (M27174) carbamyl phosphate synthetase ...   209  6e-53
SEQ gi|2130469|pir||S65074 pyrimidine synthesis protein URA1 - fissi...   208  8e-53
SEQ gi|5921957|sp|Q91293|CPSM_RANCA CARBAMOYL-PHOSPHATE SYNTHASE [AM...   206  3e-52
SEQ gi|10581264|gb|AAG20028.1| (AE005083) carbamoyl-phosphate syntha...   202  6e-51
SEQ gi|7494467|pir||T31339 carbamoyl-phosphate synthase (glutamine-h...   195  9e-49
SEQ gi|7329|emb|CAA32781.1| (X14633) PYR1-3A multifunctional enzyme ...   193  4e-48
SEQ gi|279582|pir||QZDOP3 pyrimidine synthesis protein PYR1-3 - slim...   193  4e-48
SEQ gi|400909|sp|P20054|PYR1_DICDI PROTEIN PYR1-3 [INCLUDES: GLUTAMI...   193  4e-48
SEQ gi|2500030|sp|Q59968|CARA_SULSO CARBAMOYL-PHOSPHATE SYNTHASE SMA...   191  1e-47
SEQ gi|7494089|pir||T30518 carbamoyl-phosphate synthase (ammonia) (E...   187  3e-46
SEQ gi|4761|emb|CAA29068.1| (X05553) carbamoyl-phosphate synthetase ...   182  8e-45
SEQ gi|226150|prf||1412274A carbamoyl phosphate synthetase [Saccharo...   179  8e-44
SEQ gi|7494073|pir||T30820 carbamoyl-phosphate synthase (ammonia) (E...   175  8e-43
SEQ gi|7544108|dbj|BAA94293.1| (AB029444) Carbamoyl-phosphate Synthe...   175  8e-43
SEQ gi|13541633|ref|NP_111321.1| Carbamoylphosphate synthase small s...   174  2e-42
SEQ gi|10640071|emb|CAC11923.1| (AL445065) carbamoyl phosphate synth...   167  2e-40
SEQ gi|8511|emb|CAA27509.1| (X03875) rudimentary protein fragment [D...   158  9e-38
SEQ gi|8509|emb|CAA28502.1| (X04813) CAD protein (AA 1 - 2236) [Dros...   156  3e-37
SEQ gi|3915831|sp|P05990|PYR1_DROME CAD PROTEIN (RUDIMENTARY PROTEIN...   156  3e-37
SEQ gi|2950362|emb|CAA11831.1| (AJ224085) cpa [Emericella nidulans]       147  3e-34
SEQ gi|854566|emb|CAA60825.1| (X87371) carbamyl phosphate synthetase...   144  2e-33
SEQ gi|191333|gb|AAA37062.1| (J05503) carbamoyl-phosphate synthetase...   131  2e-29
SEQ gi|7494152|pir||T18410 carbamoyl-phosphate synthase (glutamine-h...   112  1e-23
SEQ gi|5705941|gb|AAB24160.2| (S48735) CAD protein carbamylphosphate...   107  3e-22
SEQ gi|191339|gb|AAA63617.1| (M60078) dihydrorotate synthase [Mesocr...   105  1e-21
SEQ gi|9988773|gb|AAG10785.1| (AF286897) carbamoyl phosphate synthet...   103  5e-21
SEQ gi|9988775|gb|AAG10786.1| (AF286898) carbamoyl phosphate synthet...   102  7e-21
SEQ gi|1086926|gb|AAB35172.1| carbamoyl-phosphate synthetase II, CPS...   101  2e-20
SEQ gi|191335|gb|AAA37063.1| (M21927) carbamyl phosphate synthetase ...   101  2e-20
SEQ gi|224459|prf||1105346A synthetase I,carbamylphosphate [Rattus n...    94  2e-18
SEQ gi|14520677|ref|NP_126152.1| anthranilate synthase component II ...    78  2e-13
SEQ gi|479571|pir||S34747 anthranilate synthase (EC 4.1.3.27) compon...    76  8e-13
SEQ gi|600088|emb|CAA52203.1| (X74075) anthranilate synthase compone...    76  8e-13
SEQ gi|6226721|sp|Q08654|TRPG_THEMA ANTHRANILATE SYNTHASE COMPONENT ...    76  8e-13
SEQ gi|7436747|pir||E70349 anthranilate synthase component II - Aqui...    76  1e-12
SEQ gi|11268531|pir||T43925 anthranilate synthase component2 [import...    74  3e-12
SEQ gi|553847|gb|AAA37060.1| (M31621) carbamoyl phosphate synthetase...    74  3e-12
SEQ gi|13636759|ref|XP_010819.2| carbamoyl-phosphate synthetase 1, m...    73  6e-12
SEQ gi|2494754|sp|Q57690|TRPG_METJA ANTHRANILATE SYNTHASE COMPONENT ...    70  4e-11
SEQ gi|136328|sp|P15395|TRPE_RHIME ANTHRANILATE SYNTHASE [INCLUDES: ...    70  6e-11
SEQ gi|13637004|ref|XP_002428.3| carbamoyl-phosphate synthetase 2, a...    68  3e-10
SEQ gi|13423346|gb|AAK23872.1| (AE005863) glutamine amidotransferase...    66  1e-09
SEQ gi|11268520|pir||T46854 anthranilate synthase (EC 4.1.3.27) comp...    65  2e-09
SEQ gi|7436760|pir||D72489 probable anthranilate synthase component ...    65  2e-09
SEQ gi|7480713|pir||T36720 probable glutamine amidotransferase - Str...    64  4e-09
SEQ gi|136350|sp|P26922|TRPG_AZOBR ANTHRANILATE SYNTHASE COMPONENT I...    63  7e-09
SEQ gi|129521|sp|P28819|PABA_BACSU PARA-AMINOBENZOATE/ANTHRANILATE S...    61  3e-08
SEQ gi|417442|sp|P32483|PABS_STRGR PARA-AMINOBENZOATE SYNTHASE (P-AM...    61  3e-08
SEQ gi|12231159|emb|CAC22117.1| (AJ300302) PABA synthase [Streptomyc...    61  3e-08
SEQ gi|11268537|pir||H81135 para-aminobenzoate synthase glutamine am...    61  4e-08
SEQ gi|7436748|pir||S74362 anthranilate synthase (EC 4.1.3.27) compo...    60  5e-08
SEQ gi|7480466|pir||T36305 probable anthranilate synthase component ...    60  5e-08
SEQ gi|422463|pir||S35447 gene rudimentary protein - fruit fly (Dros...    60  6e-08
SEQ gi|11465828|ref|NP_053972.1| anthranilate synthase component II ...    59  9e-08
SEQ gi|10172703|dbj|BAB03810.1| (AP001507) para-aminobenzoate synthe...    59  1e-07
SEQ gi|11268533|pir||F81883 anthranilate synthase (EC 4.1.3.27) chai...    58  2e-07
SEQ gi|129523|sp|P06194|PABA_KLEAE PARA-AMINOBENZOATE SYNTHASE GLUTA...    58  3e-07
SEQ gi|1575336|gb|AAC44866.1| (U60417) PapA [Streptomyces pristinaes...    57  4e-07
SEQ gi|7436746|pir||C70699 probable pabA protein - Mycobacterium tub...    57  5e-07
SEQ gi|267174|sp|Q02003|TRPG_LACLA ANTHRANILATE SYNTHASE COMPONENT I...    56  7e-07
SEQ gi|136349|sp|P00902|TRPG_ACICA ANTHRANILATE SYNTHASE COMPONENT I...    56  1e-06
SEQ gi|11268529|pir||T44524 anthranilate synthase (EC 4.1.3.27) beta...    56  1e-06
SEQ gi|13700604|dbj|BAB41901.1| (AP003131) ORFID:SA0668~hypothetical...    56  1e-06
SEQ gi|7471139|pir||F75547 anthranilate synthase component I - Deino...    55  2e-06
SEQ gi|13487153|gb|AAK27443.1|AF326474_1 (AF326474) anthranilate syn...    55  2e-06
SEQ gi|14286183|sp|Q06129|TRPG_SULSO ANTHRANILATE SYNTHASE COMPONENT...    55  2e-06
SEQ gi|541849|pir||JQ2340 anthranilate synthase (EC 4.1.3.27) beta c...    55  2e-06
SEQ gi|6322638|ref|NP_012711.1| anthranilate synthase Component II a...    54  2e-06
SEQ gi|129524|sp|P06193|PABA_SALTY PARA-AMINOBENZOATE SYNTHASE GLUTA...    54  3e-06
SEQ gi|129525|sp|P06195|PABA_SERMA PARA-AMINOBENZOATE SYNTHASE GLUTA...    54  3e-06
SEQ gi|68259|pir||NNPS2P anthranilate synthase (EC 4.1.3.27) compone...    54  3e-06
SEQ gi|136360|sp|P00901|TRPG_PSEPU ANTHRANILATE SYNTHASE COMPONENT I...    54  3e-06
SEQ gi|421728|pir||B40635 anthranilate synthase (EC 4.1.3.27) compon...    54  4e-06
SEQ gi|94825|pir||A35114 trpG protein - Pseudomonas aeruginosa >gi|1...    54  4e-06
SEQ gi|12230949|sp|P20576|TRPG_PSEAE ANTHRANILATE SYNTHASE COMPONENT...    54  4e-06
SEQ gi|143012|gb|AAA22497.1| (M83691) GMP synthetase [Bacillus subti...    54  4e-06
SEQ gi|282404|pir||B42280 GMP synthetase - Bacillus subtilis               54  4e-06
SEQ gi|3123227|sp|P29727|GUAA_BACSU GMP SYNTHASE [GLUTAMINE-HYDROLYZ...    54  4e-06
SEQ gi|173045|gb|AAA35176.1| (K01386) anthranilate synthase Componen...    54  5e-06
SEQ gi|2239264|gb|AAB65804.1| (U17138) ORFM [Dichelobacter nodosus]        53  6e-06
SEQ gi|13472468|ref|NP_104035.1| anthranilate synthase [Mesorhizobiu...    53  6e-06
SEQ gi|1351305|sp|P20441|TRPG_LEPBI ANTHRANILATE SYNTHASE COMPONENT ...    53  6e-06
SEQ gi|11268541|pir||A81377 anthranilate synthase (EC 4.1.3.27) chai...    53  6e-06
SEQ gi|7436762|pir||T10008 probable p-aminobenzoate synthase (EC 4.1...    53  7e-06
SEQ gi|11467408|ref|NP_043265.1| glutamine amidotransferase associat...    53  8e-06
SEQ gi|9945071|gb|AAG03108.1|AC004133_2 (AC004133) F5A9.3 [Arabidops...    52  9e-06
SEQ gi|9945079|gb|AAG03116.1|AC004133_10 (AC004133) F5A9.17 [Arabido...    52  9e-06
SEQ gi|14521011|ref|NP_126486.1| GMP synthase, Nter domain [Pyrococc...    52  1e-05
SEQ gi|11268516|pir||B82835 anthranilate synthase component II XF021...    51  2e-05
SEQ gi|7436751|pir||D71006 probable GMP synthase - Pyrococcus horiko...    51  2e-05
SEQ gi|11268518|pir||G82054 para-aminobenzoate synthase glutamine am...    51  3e-05
SEQ gi|7471140|pir||C75356 anthranilate synthase component II - Dein...    51  3e-05
SEQ gi|12724294|gb|AAK05413.1|AE006363_8 (AE006363) para-aminobenzoa...    51  3e-05
SEQ gi|136364|sp|P05379|TRPG_THETH ANTHRANILATE SYNTHASE COMPONENT I...    50  4e-05
SEQ gi|136296|sp|P24773|TRPG_PENCH ANTHRANILATE SYNTHASE COMPONENT I...    50  5e-05
SEQ gi|9758358|dbj|BAB08859.1| (AB013396) anthranilate synthase beta...    50  6e-05
SEQ gi|12831928|emb|CAC29120.1| (AJ293946) GMP-synthase [Bifidobacte...    50  6e-05
SEQ gi|13541919|ref|NP_111607.1| GMP synthase [Thermoplasma volcaniu...    50  7e-05
SEQ gi|6175098|sp|P71381|TRPG_HAEIN ANTHRANILATE SYNTHASE COMPONENT ...    49  7e-05
SEQ gi|13638101|sp|O52831|GUAA_CORAM GMP SYNTHASE [GLUTAMINE-HYDROLY...    49  1e-04
SEQ gi|171126|gb|AAA34450.1| (M36300) glutamine amidotransferase (TR...    49  1e-04
SEQ gi|129522|sp|P00903|PABA_ECOLI PARA-AMINOBENZOATE SYNTHASE GLUTA...    49  1e-04
SEQ gi|12517985|gb|AAG58468.1|AE005559_4 (AE005559) p-aminobenzoate ...    49  1e-04
SEQ gi|13623006|gb|AAK34676.1| (AE006622) anthranilate synthase comp...    49  1e-04
SEQ gi|3334392|sp|O27693|TRPG_METTH ANTHRANILATE SYNTHASE COMPONENT ...    48  2e-04
SEQ gi|12620790|gb|AAG61066.1|AF322013_185 (AF322013) ID891 [Bradyrh...    48  2e-04
SEQ gi|551804|gb|AAA23774.1| (M28363) para-aminobenzoate [Escherichi...    48  2e-04
SEQ gi|13627140|sp|Q9PAR6|GUAA_XYLFA GMP SYNTHASE [GLUTAMINE-HYDROLY...    48  2e-04
SEQ gi|2765079|emb|CAA71524.1| (Y10499) GMP synthase [Corynebacteriu...    48  2e-04
SEQ gi|6007836|gb|AAF01063.1|AF189258_2 (AF189258) amidotransferase ...    48  3e-04
SEQ gi|3927835|gb|AAC79592.1| (AC005727) putative para-aminobenzoate...    47  3e-04
SEQ gi|13627139|sp|Q9L0H2|GUAA_STRCO GMP SYNTHASE [GLUTAMINE-HYDROLY...    47  3e-04
SEQ gi|136357|sp|P00908|TRPG_NEUCR ANTHRANILATE SYNTHASE COMPONENT I...    47  3e-04
SEQ gi|11499195|ref|NP_070431.1| anthranilate synthase component II ...    47  4e-04
SEQ gi|136358|sp|P20409|TRPG_PHYBL ANTHRANILATE SYNTHASE COMPONENT I...    47  4e-04
SEQ gi|169014|gb|AAA33633.1| (M23177) trifunctional protein with glu...    47  4e-04
SEQ gi|1717765|sp|P50872|TRPE_AZOBR ANTHRANILATE SYNTHASE [INCLUDES:...    46  7e-04
SEQ gi|13627137|sp|Q9KF78|GUAA_BACHD PUTATIVE GMP SYNTHASE [GLUTAMIN...    46  7e-04
SEQ gi|4160153|emb|CAA09994.1| (AJ012333) anthranilate synthase smal...    46  0.001
SEQ gi|13627172|sp|Q9RT91|GUAA_DEIRA GMP SYNTHASE [GLUTAMINE-HYDROLY...    46  0.001
SEQ 
## SEQUENCE PROFILE AND ENTROPY
 SeqNo PDBNo   V   L   I   M   F   W   Y   G   A   P   S   T   C   H   R   K   Q   E   N   D  NOCC NDEL NINS ENTROPY RELENT WEIGHT
    1    1     8   0  67  25   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0     0    0    0   0.824     27  0.00
    2    2     0   0   0   0   0   0   0   0   0   0   9   0   0   0   0  58  30   3   0   0     0    0    0   1.004     33  0.00
    3    3     0   5   0   0   0   0   0   0   0   8  24  35   0   0   3  14   0   3   5   3     0    0    0   1.794     59  0.00
    4    4     0   0   0   3   0   0   0   3  94   0   0   0   0   0   0   0   0   0   0   0     0    0    0   0.253      8  0.00
    5    5     8  28  12   0   0   0   7   0  11   0   1  11   0  11   3   3   3   3   1   0     0    0    0   2.211     73  0.00
    6    6     0  92   4   0   4   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0     0    0    0   0.345     11  0.00
    7    7    49   2  11   0   1   0   4   0  17   0   0   5   1   2   0   0   0   7   0   0     0    0    0   1.630     54  0.00
    8    8     1  92   5   1   0   0   0   0   0   0   0   1   0   0   0   0   0   0   0   0     0    0    0   0.376     12  0.00
    9    9     0   0   0   0   0   0   0   0  17   0   1   0   0   3   4   4   2  66   0   3     0    0    0   1.185     39  0.00
   10   10     0   0   0   0   0   0   0   3   0   0   1   2   0   0   0   0   0   0   6  88     0    0    0   0.527     17  0.00
   11   11     0   0   0   0   0   0   0  97   0   0   0   0   0   0   0   2   0   0   0   1     0    0    0   0.159      5  0.00
   12   12     0   2   1   0   0   0   0   0   2   5  26  54   0   0   3   1   0   4   0   1     0    0    0   1.381     46  0.00
   13   13    39   0  17   0   7   0   3   0   0   1   3   4   1   1   7   7   8   1   0   0     0    0    0   1.985     66  0.00
   14   14     1  25   5  10  49   3   6   0   0   0   0   0   0   0   0   0   0   0   0   0     0    0    0   1.408     46  0.00
   15   15     4   1   1   0   1   0   0   0   2   9   4   3   0  16  11  15  15  14   1   0     0    0    0   2.261     75  0.00
   16   16     0   0   0   0   0   0   0  94   6   0   0   0   0   0   0   0   0   0   0   0     0    0    0   0.230      7  0.00
   17   17     2   2   2   1   3   2  27   0   0   0   1  12   0   0  19  10   5  12   0   1     0    0    0   2.134     71  0.00
   18   18     0   3   2   0   0   0   0   9  23   9  50   0   0   0   2   0   0   0   1   0     0    0    0   1.438     47  0.00
   19   19     1   5  22   0  64   0   4   0   2   0   0   0   1   0   0   0   0   0   0   1     0    0    0   1.123     37  0.00
   20   20     0   0   0   0   0   0   0  95   1   0   1   0   0   0   1   0   1   0   1   0     0    0    0   0.284      9  0.00
   21   21     0   0   0   0   0   0  16   0  62   1   7   0   0   9   0   1   0   0   1   2     0    0    0   1.219     40  0.00
   22   22     8   3   1   0   0   0   1   0   5  12   4  14   1   0   2   4   0  21   8  14     0    0    0   2.292     76  0.00
   23   23     7   2   1   0   0   0   0  40   3   5   5   5   0   4   4  11   3   6   1   1     0    0    0   2.133     71  0.00
   24   24     1   4   3   1   0   0   0   1   3   0  49  10   0   2   1   0   6   9   4   5     0    0    0   1.866     62  0.00
   25   25    34   0   3   1   1   0   0   2  18   0   3  26   1   0   2   4   2   2   1   0     0    0    0   1.875     62  0.00
   26   26    28   4   5   1   5   0   3   5  26   0  13   8   0   0   1   0   0   0   1   0     0    0    0   2.009     67  0.00
   27   27     0   0   0   0   0   0   0  97   3   0   0   0   0   0   0   0   0   0   0   0     0    0    0   0.136      4  0.00
   28   28     0   0   0   0   0   0   0   0   0   0   0   0   0   0   1   0   1  98   0   0     0    0    0   0.113      3  0.00
   29   29    56  27   7   0   0   0   0   0   9   0   0   1   0   0   0   0   0   0   0   0     0    0    0   1.133     37  0.00
   30   30    95   0   2   0   0   0   0   0   0   0   0   0   3   0   0   0   0   0   0   0     0    0    0   0.234      7  0.00
   31   31     0   0   0   0 100   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0     0    0    0   0.000      0  0.00
   32   32     0   0   0   0   3   0   0   0   4   0   5  11   1   1   0   0  19   0  56   0     0    0    0   1.367     45  0.00
   33   33     0   0   0   0   0   0   0   0   0   0   0 100   0   0   0   0   0   0   0   0     0    0    0   0.000      0  0.00
   34   34     2   0   0   0   0   0   0  54  12   0  32   0   0   0   0   0   0   0   0   0     0    0    0   1.034     34  0.00
   35   35     0  21   2  75   0   0   1   0   0   1   0   0   0   0   0   0   0   0   0   0     0    0    0   0.705     23  0.00
   36   36    38   0   0   0   0   0   0   4   0   0   6  51   0   0   0   0   0   0   1   0     0    0    0   1.050     35  0.00
   37   37     0   0   0   0   0   0   0 100   0   0   0   0   0   0   0   0   0   0   0   0     0    0    0   0.000      0  0.00
   38   38     0   0   0   0   0   0 100   0   0   0   0   0   0   0   0   0   0   0   0   0     0    0    0   0.000      0  0.00
   39   39     8   2   0   0   0   0   0   0   1  29   1   5   0   0   0   0  49   2   3   0     0    0    0   1.405     46  0.00
   40   40     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 100   0   0     0    0    0   0.000      0  0.00
   41   41    10   0  31   1   0   0   0   1  22   0  25   9   0   0   0   0   0   0   1   0     0    0    0   1.621     54  0.00
   42   42     6  70  16   8   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0     0    0    0   0.954     31  0.00
   43   43     0   0   0   0   0   0   0   0   0   0  13  87   0   0   0   0   0   0   0   0     0    0    0   0.382     12  0.00
   44   44     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0 100     0    0    0   0.000      0  0.00
   45   45     0   1   0   0   0   0   0   0   0  90   0   0   0   0   5   0   4   0   0   0     0    0    0   0.413     13  0.00
   46   46     0   0   0   0   0   0   0   0   3   1  96   0   0   0   0   0   0   0   0   0     0    0    0   0.187      6  0.00
   47   47     0   0   1   0   3   0  96   0   0   0   0   0   0   0   0   0   0   0   0   0     0    0    0   0.187      6  0.00
   48   48     2   3   0   1   3   0   0   0  11   1  14   5   9   7  15  19   1   5   6   0     0    0    0   2.389     79  0.00
   49   49     0   0   0   0   0   0   1  57  11   1   2   0   0   1  13   7   5   1   2   0     0    0    0   1.491     49  0.00
   50   50     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  98   1   1   0     0    0    0   0.110      3  0.00
   51   51     2   4  86   2   5   0   0   0   0   0   0   0   0   0   1   0   0   0   0   0     0    0    0   0.602     20  0.00
   52   52    41  52   6   0   0   0   0   0   0   0   0   0   0   1   0   0   0   0   0   0     0    0    0   0.918     30  0.00
   53   53    44   2   2   5   0   0   0   0   2   0   1  43   0   0   0   0   0   0   1   0     0    0    0   1.193     39  0.00
   54   54     0  48   7  12  30   0   0   0   3   1   0   0   0   0   0   0   0   0   0   0     0    0    0   1.302     43  0.00
   55   55     0   0   0   0   0   0   0   0   6   0   7  87   0   0   0   0   0   0   0   0     0    0    0   0.469     15  0.00
   56   56     0   0   0   3  10   0  63   0   4   0   7   0   1   2   0   0   5   0   6   0     0    0    0   1.372     45  0.00
   57   57     0   0   0   0   0   0   0   0   0  99   0   1   0   0   0   0   0   0   0   0     0    0    0   0.055      1  0.00
   58   58     0  40  12   5   0   0   0   0   0   0   2   4   0  25   0   0   6   7   0   0     0    0    0   1.665     55  0.00
   59   59    23   2  71   0   0   0   0   0   2   0   0   0   0   0   0   0   1   2   0   0     0    0    0   0.858     28  0.00
   60   60     1   0   0   0   0   0   0  97   2   0   0   0   0   0   0   0   0   0   0   0     0    0    0   0.151      5  0.00
   61   61     2   0   2   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0  95   0     0    0    0   0.247      8  0.00
