ID Pseudo hssp file.
SEQ 
SEQ gi|13432284|sp|Q92370|TRPG_SCHPO ANTHRANILATE SYNTHASE COMPONENT...   124  7e-28
SEQ gi|2239264|gb|AAB65804.1| (U17138) ORFM [Dichelobacter nodosus]       122  2e-27
SEQ gi|417442|sp|P32483|PABS_STRGR PARA-AMINOBENZOATE SYNTHASE (P-AM...   121  5e-27
SEQ gi|12231159|emb|CAC22117.1| (AJ300302) PABA synthase [Streptomyc...   121  5e-27
SEQ gi|136349|sp|P00902|TRPG_ACICA ANTHRANILATE SYNTHASE COMPONENT I...   120  1e-26
SEQ gi|10581117|gb|AAG19901.1| (AE005074) anthranilate synthase beta...   119  3e-26
SEQ gi|7436748|pir||S74362 anthranilate synthase (EC 4.1.3.27) compo...   119  4e-26
SEQ gi|171126|gb|AAA34450.1| (M36300) glutamine amidotransferase (TR...   118  4e-26
SEQ gi|136351|sp|P06558|TRPG_BRELA ANTHRANILATE SYNTHASE COMPONENT I...   118  4e-26
SEQ gi|136350|sp|P26922|TRPG_AZOBR ANTHRANILATE SYNTHASE COMPONENT I...   118  5e-26
SEQ gi|7471139|pir||F75547 anthranilate synthase component I - Deino...   118  6e-26
SEQ gi|7436762|pir||T10008 probable p-aminobenzoate synthase (EC 4.1...   117  8e-26
SEQ gi|13700604|dbj|BAB41901.1| (AP003131) ORFID:SA0668~hypothetical...   117  8e-26
SEQ gi|13623006|gb|AAK34676.1| (AE006622) anthranilate synthase comp...   117  1e-25
SEQ gi|9758358|dbj|BAB08859.1| (AB013396) anthranilate synthase beta...   116  2e-25
SEQ gi|7436746|pir||C70699 probable pabA protein - Mycobacterium tub...   116  2e-25
SEQ gi|136297|sp|P25170|TRPG_PHACH ANTHRANILATE SYNTHASE COMPONENT I...   116  3e-25
SEQ gi|14330265|emb|CAC41002.1| (AJ298077) indole-glycerol phosphate...   116  3e-25
SEQ gi|14329790|emb|CAC40999.1| (AJ298078) indole-glycerol phosphate...   115  5e-25
SEQ gi|541849|pir||JQ2340 anthranilate synthase (EC 4.1.3.27) beta c...   114  7e-25
SEQ gi|464940|sp|P33974|TRPG_HALVO ANTHRANILATE SYNTHASE COMPONENT I...   114  8e-25
SEQ gi|9945071|gb|AAG03108.1|AC004133_2 (AC004133) F5A9.3 [Arabidops...   112  5e-24
SEQ gi|1575336|gb|AAC44866.1| (U60417) PapA [Streptomyces pristinaes...   111  6e-24
SEQ gi|12724294|gb|AAK05413.1|AE006363_8 (AE006363) para-aminobenzoa...   111  6e-24
SEQ gi|136356|sp|P26923|TRPG_METTM ANTHRANILATE SYNTHASE COMPONENT I...   110  1e-23
SEQ gi|1717765|sp|P50872|TRPE_AZOBR ANTHRANILATE SYNTHASE [INCLUDES:...   110  1e-23
SEQ gi|7436760|pir||D72489 probable anthranilate synthase component ...   109  2e-23
SEQ gi|129526|sp|P27627|PABA_STRLI PARA-AMINOBENZOATE SYNTHASE GLUTA...   109  2e-23
SEQ gi|11465523|ref|NP_045086.1| unknown; anthranilate synthase comp...   107  9e-23
SEQ gi|13472468|ref|NP_104035.1| anthranilate synthase [Mesorhizobiu...   106  2e-22
SEQ gi|3334392|sp|O27693|TRPG_METTH ANTHRANILATE SYNTHASE COMPONENT ...   106  2e-22
SEQ gi|267174|sp|Q02003|TRPG_LACLA ANTHRANILATE SYNTHASE COMPONENT I...   106  2e-22
SEQ gi|11268531|pir||T43925 anthranilate synthase component2 [import...   106  2e-22
SEQ gi|1351305|sp|P20441|TRPG_LEPBI ANTHRANILATE SYNTHASE COMPONENT ...   106  2e-22
SEQ gi|11499195|ref|NP_070431.1| anthranilate synthase component II ...   105  4e-22
SEQ gi|136328|sp|P15395|TRPE_RHIME ANTHRANILATE SYNTHASE [INCLUDES: ...   104  7e-22
SEQ gi|9945079|gb|AAG03116.1|AC004133_10 (AC004133) F5A9.17 [Arabido...   104  8e-22
SEQ gi|14520677|ref|NP_126152.1| anthranilate synthase component II ...   104  9e-22
SEQ gi|13487153|gb|AAK27443.1|AF326474_1 (AF326474) anthranilate syn...   102  5e-21
SEQ gi|2494752|sp|Q92411|TRPG_COCHE ANTHRANILATE SYNTHASE COMPONENT ...   101  7e-21
SEQ gi|421728|pir||B40635 anthranilate synthase (EC 4.1.3.27) compon...   101  7e-21
SEQ gi|14286183|sp|Q06129|TRPG_SULSO ANTHRANILATE SYNTHASE COMPONENT...   100  1e-20
SEQ gi|11268535|pir||E81359 para-aminobenzoate synthase glutamine am...    98  1e-19
SEQ gi|12721845|gb|AAK03547.1| (AE006183) TrpG [Pasteurella multocida]     96  2e-19
SEQ gi|6434050|emb|CAB60753.1| (Y18640) anthranilate synthase compon...    92  4e-18
SEQ gi|99119|pir||G40362 trpG protein - Methanobacterium thermoautot...    92  5e-18
SEQ gi|13701165|dbj|BAB42460.1| (AP003133) anthranilate synthase com...    92  5e-18
SEQ gi|11268541|pir||A81377 anthranilate synthase (EC 4.1.3.27) chai...    90  2e-17
SEQ gi|8885511|dbj|BAA97450.1| (AB045308) anthranilate synthetase co...    85  8e-16
SEQ gi|710438|gb|AAB30312.1| (U21728) p-aminobenzoic acid synthase [...    83  3e-15
SEQ gi|6969436|gb|AAF33779.1|AF219260_3 (AF219260) TrpG [Haemophilus...    82  5e-15
SEQ gi|13541854|ref|NP_111542.1| Anthranilate synthase component II ...    81  7e-15
SEQ gi|11268514|pir||C82622 anthranilate synthase component II XF191...    80  2e-14
SEQ gi|10640084|emb|CAC11936.1| (AL445065) probable anthranilate syn...    76  3e-13
SEQ gi|3927835|gb|AAC79592.1| (AC005727) putative para-aminobenzoate...    75  7e-13
SEQ gi|136352|sp|P14952|TRPG_CLOTM ANTHRANILATE SYNTHASE COMPONENT I...    75  8e-13
SEQ gi|1174796|sp|P44339|YB71_HAEIN PUTATIVE ANTHRANILATE SYNTHASE C...    74  1e-12
SEQ gi|9621911|gb|AAF89583.1|AF166096_1 (AF166096) para-aminobenzoic...    72  6e-12
SEQ gi|7492789|pir||T40823 probable para-aminobenzoate synthase - fi...    70  2e-11
SEQ gi|14521011|ref|NP_126486.1| GMP synthase, Nter domain [Pyrococc...    59  3e-08
SEQ gi|7481909|pir||T03800 anthranilate synthase - Streptomyces viol...    59  4e-08
SEQ gi|13627172|sp|Q9RT91|GUAA_DEIRA GMP SYNTHASE [GLUTAMINE-HYDROLY...    59  5e-08
SEQ gi|295637|gb|AAA34840.1| (L15299) para-aminobenzoate synthase [S...    58  1e-07
SEQ gi|1163191|gb|AAB49319.1| (U43608) Abz1p [Saccharomyces cerevisiae]    58  1e-07
SEQ gi|6324361|ref|NP_014431.1| para-aminobenzoate synthase, PABA sy...    58  1e-07
SEQ gi|2507502|sp|P37254|PABS_YEAST PARA-AMINOBENZOATE SYNTHASE (P-A...    58  1e-07
SEQ gi|7436752|pir||F69194 GMP synthetase, subunit A - Methanobacter...    58  1e-07
SEQ gi|7436751|pir||D71006 probable GMP synthase - Pyrococcus horiko...    58  1e-07
SEQ gi|13638101|sp|O52831|GUAA_CORAM GMP SYNTHASE [GLUTAMINE-HYDROLY...    57  2e-07
SEQ gi|13627139|sp|Q9L0H2|GUAA_STRCO GMP SYNTHASE [GLUTAMINE-HYDROLY...    55  8e-07
SEQ gi|2765079|emb|CAA71524.1| (Y10499) GMP synthase [Corynebacteriu...    54  1e-06
SEQ gi|13700305|dbj|BAB41603.1| (AP003130) GMP synthase [Staphylococ...    54  2e-06
SEQ gi|2127945|pir||F64496 GMP synthetase (EC 6.3.-.-) - Methanococc...    52  6e-06
SEQ gi|4885032|gb|AAD31929.1|AF149719_1 (AF149719) para aminobenzoic...    51  1e-05
SEQ gi|12230201|sp|Q9ZKG4|GUAA_HELPJ GMP SYNTHASE [GLUTAMINE-HYDROLY...    50  2e-05
SEQ gi|7436759|pir||T03649 probable anthranilate synthase (EC 4.1.3....    50  2e-05
SEQ gi|2494764|sp|Q50729|GUAA_MYCTU GMP SYNTHASE [GLUTAMINE-HYDROLYZ...    49  5e-05
SEQ gi|13883330|gb|AAK47841.1| (AE007156) GMP synthase [Mycobacteriu...    49  5e-05
SEQ gi|1346218|sp|P49057|GUAA_SYNY3 PROBABLE GMP SYNTHASE [GLUTAMINE...    48  8e-05
SEQ gi|2145847|pir||S72813 GMP synthase (glutamine-hydrolyzing) (EC ...    48  9e-05
SEQ gi|13638206|sp|P46810|GUAA_MYCLE GMP SYNTHASE [GLUTAMINE-HYDROLY...    48  9e-05
SEQ gi|13472256|ref|NP_103823.1| carbamoyl-phosphate synthetase smal...    47  2e-04
SEQ gi|13627247|sp|Q9Z6H4|GUAA_LACLC GMP SYNTHASE [GLUTAMINE-HYDROLY...    47  2e-04
SEQ gi|11350756|pir||A83408 phenazine biosynthesis protein PhzE PA19...    46  3e-04
SEQ gi|3122166|sp|O25165|GUAA_HELPY GMP SYNTHASE [GLUTAMINE-HYDROLYZ...    46  3e-04
SEQ gi|7480463|pir||T35498 probable anthranilate synthase - Streptom...    46  3e-04
SEQ gi|13627131|sp|Q9CFJ0|GUAA_LACLA GMP SYNTHASE [GLUTAMINE-HYDROLY...    46  3e-04
SEQ gi|13701001|dbj|BAB42297.1| (AP003132) carbamoyl-phosphate synth...    46  4e-04
SEQ gi|2118364|pir||I40246 GMP synthetase - Lyme disease spirochete ...    46  4e-04
SEQ gi|12724607|gb|AAK05699.1|AE006390_9 (AE006390) glutaminase of c...    46  4e-04
SEQ gi|7436773|pir||E64674 carbamoyl-phosphate synthetase - Helicoba...    46  6e-04
SEQ gi|11498872|ref|NP_070101.1| carbamoyl-phosphate synthase, small...    45  6e-04
SEQ gi|13627137|sp|Q9KF78|GUAA_BACHD PUTATIVE GMP SYNTHASE [GLUTAMIN...    45  8e-04
SEQ gi|11497008|ref|NP_047004.1| GMP synthase (guaA) [Borrelia burgd...    45  8e-04
SEQ gi|6016175|sp|Q09580|GUAA_CAEEL PROBABLE GMP SYNTHASE [GLUTAMINE...    45  0.001
SEQ gi|2462781|gb|AAC25961.1| (U73175) carbamoyl phosphate synthetas...    45  0.001
SEQ gi|9294479|dbj|BAB02698.1| (AB018114) carbamoyl-phosphate synthe...    45  0.001
SEQ gi|7688228|emb|CAB89872.1| (AJ132624) carbamoyl phosphate synthe...    44  0.001
SEQ 
## SEQUENCE PROFILE AND ENTROPY
 SeqNo PDBNo   V   L   I   M   F   W   Y   G   A   P   S   T   C   H   R   K   Q   E   N   D  NOCC NDEL NINS ENTROPY RELENT WEIGHT
    1    1     0   0   0   0   0   0   0   0  82   0  18   0   0   0   0   0   0   0   0   0     0    0    0   0.466     15  0.00
    2    2     0   0   0   0   0   0   0   0   0   0   0   0   0   0   2   2   0   3  58  36     0    0    0   0.923     30  0.00
    3    3    22  14  63   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0     0    0    0   0.932     31  0.00
    4    4    12  74  10   1   1   0   0   0   1   0   0   2   0   0   0   0   0   0   0   0     0    0    0   0.890     29  0.00
    5    5    19  47  14  11   8   0   1   0   0   0   0   0   0   0   0   0   0   0   0   0     0    0    0   1.422     47  0.00
    6    6    13  32  54   1   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0     0    0    0   1.009     33  0.00
    7    7     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   3  97     0    0    0   0.149      4  0.00
    8    8     0   0   0   0   5   0   1   0   3   0   3   0   1   2   0   0   0   0  85   0     0    0    0   0.686     22  0.00
    9    9     5   1  16   0   9   0  50   7   0   0   0   0   1   3   2   1   1   3   1   1     0    0    0   1.699     56  0.00
   10   10     0   0   0   0   0   0   0   3   0   0   5   0   0   0   0   0   0   0   0  92     0    0    0   0.330     10  0.00
   11   11     0   0   0   0   0   0   0   0   0   0  90   2   0   0   0   0   8   0   0   0     0    0    0   0.363     12  0.00
   12   12     0   0   0   0  91   0   9   0   0   0   0   0   0   0   0   0   0   0   0   0     0    0    0   0.291      9  0.00
   13   13    15   0   0   0   0   0   0   0   0   0   5  77   0   0   0   0   0   0   3   0     0    0    0   0.728     24  0.00
   14   14     0   0   0   0   6  18  60   0   1   0   1   0   0   8   1   0   5   1   0   0     0    0    0   1.271     42  0.00
   15   15     0   6   1   2   0   0   0   0   0   0   0   3   0   1   2   0   0   0  86   0     0    0    0   0.633     21  0.00
   16   16    12  69  19   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0     0    0    0   0.826     27  0.00
   17   17    48   2   2   0   3   1  18   0  20   0   0   2   2   1   0   1   0   0   0   1     0    0    0   1.549     51  0.00
   18   18     0   1   0   0   0   0   3   0   1   0   1   0   0   5  11   1  36  10   2  28     0    0    0   1.709     57  0.00
   19   19     2   3   3   3   0   0  42   0   1   0   2   2   1   0   7   0  30   5   0   1     0    0    0   1.700     56  0.00
   20   20     6  60  10   3  18   0   2   0   0   0   0   0   1   0   0   0   1   1   0   0     0    0    0   1.272     42  0.00
   21   21     4   1   0   1   0   0   1  16   4   0   6   2  11   1  43   3   2   5   1   0     0    0    0   1.930     64  0.00
   22   22     3  11   2   1   1   0   2   1   6   1  12   6   2   0   1   8   9  29   4   1     0    0    0   2.345     78  0.00
   23   23     2  38   7   2   1   0   2   0   1   2   6   3   0   8   1   3   4   8  11   1     0    0    0   2.208     73  0.00
   24   24     0   1   1   0   2   0   0  64   2   1   3   2   0   0   1   8   2   2   8   3     0    0    0   1.446     48  0.00
   25   25     5   2   3   0   1   0   5   1  31   2   2   1   8  16   1   1   5   6   8   4     0    0    0   2.326     77  0.00
   26   26     3   0   1   1   1   0   2   0   2   5   4   6   0   3   2   9   9  22  21  10     0    0    0   2.299     76  0.00
   27   27    63   4  10   0   2   0   1   0   2   5   3   6   3   0   1   0   0   0   0   0     0    0    0   1.425     47  0.00
   28   28    24  10   7   5   1   0   1   0   3   0   4  14   0   1   2  10   1  11   2   7     0    0    0   2.329     77  0.00
   29   29    67   3  25   1   0   0   0   0   0   0   0   3   0   0   0   0   1   0   0   0     0    0    0   0.902     30  0.00
   30   30    14   5  11   2   9   2  39   0   0   1   2   1   1   1   6   5   0   2   0   0     0    0    0   2.031     67  0.00
   31   31     1   1   0   1   0   1   0   1   1  10   4   2   0   0  71   2   1   1   4   2     0    0    0   1.216     40  0.00
   32   32     1   0   0   0   1   0   1   2   1   0   3   1   0   1   1   1   3   5  74   5     0    0    0   1.149     38  0.00
   33   33     6   2   2   0   0   0   2   0   1   2   2  17   0   8   1   2   4   2   2  51     0    0    0   1.760     58  0.00
   34   34    28   4  25   4   2   1   0   2   8   4   0   9   2   2   0   0   0   3   4   4     0    0    0   2.174     72  0.00
   35   35     1   5   4   0   3   2   0   9   5  29  15   4   0   0   1   2   0   0   1  22     0    0    0   2.082     69  0.00
   36   36     5  12  19   0   2   0   4   1  27   4   6   5   0   5   1   3   1   1   0   4     0    0    0   2.270     75  0.00
   37   37     0   3   0   0   1   0   2   1   8   6   6   2   0   2   4  12  12  31   2   8     0    0    0   2.252     75  0.00
   38   38    12  10  33   3   2   1   2   2   8   1   2  14   0   0   1   2   1   6   2   1     0    0    0   2.204     73  0.00
   39   39     1  15  24   2   1   1   0   1   2   4  11  30   0   0   2   0   0   1   0   7     0    0    0   1.942     64  0.00
   40   40    18  26  28   1   5   1   0   0   5   0   5   3   1   0   0   1   2   3   1   1     0    0    0   1.988     66  0.00
   41   41     1   0   0   1   0   0   0   1   8   5   3   0   0   5   1  10   6  37   3  20     0    0    0   1.948     65  0.00
   42   42     1   2   2   0   1   1   2   2  16   2   4   4   0   1  12   5   6  32   4   5     0    0    0   2.272     75  0.00
   43   43     9  44  33   1   4   0   2   0   4   0   0   1   0   0   0   0   0   1   1   0     0    0    0   1.452     48  0.00
   44   44     3   7   9   3   0   0   1   1  13   1   3   2   0   0   9  18  10  14   3   4     0    0    0   2.435     81  0.00
   45   45     0   1   2   0   1   0   1   3  24   2   4   6   0   6   7  13  12   8   8   1     0    0    0   2.394     79  0.00
   46   46     1  32   7  23   2   2   1   2   3   1   2   1   0   1   3  14   3   1   1   2     0    0    0   2.093     69  0.00
   47   47     0   1   2   0   1   0   1   3   5   1   9   4   1   2   3  18   4   6  25  13     0    0    0   2.312     77  0.00
   48   48     2   1   3   0   3   0   2   1   0  55   1   1   2   2   1   0   5   1  20   1     0    0    0   1.620     54  0.00
   49   49     2   2   2   0   0   0   0   1   3  28   3  11   0   0   3   6   3   9   1  26     0    0    0   2.072     69  0.00
   50   50    14   9  13   0   1   0   2  18  15   1   2   2   0   5   7   5   4   0   2   0     0    0    0   2.336     77  0.00
   51   51    19  45  36   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0     0    0    0   1.043     34  0.00
   52   52    39  10  24  18   3   0   0   1   1   2   0   1   1   0   0   0   0   0   0   0     0    0    0   1.583     52  0.00
   53   53     7  50  38   1   4   0   0   0   0   1   0   0   0   0   0   0   0   0   0   0     0    0    0   1.078     35  0.00
   54   54     0   0   0   0   0   0   0   9   0   0  90   2   0   0   0   0   0   0   0   0     0    0    0   0.375     12  0.00
   55   55     0   1   0   0   0   0   0  11   0  81   0   0   0   0   0   0   1   0   6   0     0    0    0   0.640     21  0.00
   56   56     1   0   0   0   0   0   0  96   0   2   1   0   1   0   0   0   0   0   0   0     0    0    0   0.222      7  0.00
   57   57     0   1   0   0   0   0   0   0   0  97   0   0   0   0   0   0   0   0   2   0     0    0    0   0.133      4  0.00
   58   58     0   0   0   0   0   0   0  64   4   0   7   0  14   1   0   2   0   0   5   3     0    0    0   1.233     41  0.00
   59   59     6   9   2   0   1   1   1   3   2   0  15  25   0  17   5   2   0   1   6   6     0    0    0   2.258     75  0.00
   60   60     8   0   0   0   0   0   0   0   3  87   0   0   0   0   1   0   0   2   0   0     0    0    0   0.532     17  0.00
   61   61     0   2   1   0   1   0   9   0   8   0  18  11   0   1   9  10   7  10   7   7     0    0    0   2.373     79  0.00
   62   62     2   1   0   0   0   0   1   1   8   0   3   3   0   2   3   1   3  31   5  39     0    0    0   1.739     58  0.00
