ID Pseudo hssp file.
SEQ 
SEQ gi|163755|gb|AAA30781.1| (J00041) preprothrombin [Bos taurus]          94  1e-18
SEQ gi|12394256|gb|AAG53460.1| (M75984) hepatocyte growth factor [Ho...    94  1e-18
SEQ gi|2815616|gb|AAB97886.1| (AF029691) apolipoprotein a [Papio ham...    94  1e-18
SEQ gi|4503635|ref|NP_000497.1| coagulation factor II precursor; pro...    94  1e-18
SEQ gi|627772|pir||C61545 plasmin (EC 3.4.21.7) precursor - goat (fr...    94  2e-18
SEQ gi|1421419|pdb|1CEA|B Chain B, The Structure Of The Non-Covalent...    93  2e-18
SEQ gi|6103599|gb|AAF03679.1| (AF158663) apolipoprotein(a) [Homo sap...    93  3e-18
SEQ gi|13642227|ref|XP_016019.1| apolipoprotein (a) related gene C [...    93  3e-18
SEQ gi|387031|gb|AAA60124.1| (K02922) plasminogen [Homo sapiens]           93  3e-18
SEQ gi|494826|pdb|2PF1|    Prothrombin Fragment 1 (Residues 1 - 156)       92  6e-18
SEQ gi|2118101|pir||B61545 plasmin (EC 3.4.21.7) precursor - sheep (...    91  7e-18
SEQ gi|2653563|dbj|BAA23643.1| (D63779) HGF alpha-chain [Gallus gallus]    91  7e-18
SEQ gi|130315|sp|P80010|PLMN_HORSE PLASMINOGEN                             91  7e-18
SEQ gi|494445|pdb|1PKR|    Plasminogen (Kringle 1 Domain)                  91  1e-17
SEQ gi|494827|pdb|2PF2|    Prothrombin Fragment 1 (Residues 1 - 156)...    91  1e-17
SEQ gi|1942183|pdb|1HPK|    Solution Nmr Structure Of The Human Plas...    91  1e-17
SEQ gi|576413|pdb|2SPT|    Prothrombin (E.C.3.4.21.5) Fragment 1 Com...    90  2e-17
SEQ gi|3914364|sp|P81286|PLMN_SHEEP PLASMINOGEN >gi|264603|gb|AAB251...    90  2e-17
SEQ gi|6573460|pdb|1B2I|A Chain A, Kringle 2 Domain Of Human Plasmin...    90  2e-17
SEQ gi|3114522|pdb|5HPG|A Chain A, Structure And Ligand Determinants...    89  3e-17
SEQ gi|11544434|emb|CAC17639.1| (AL137798) dJ1182A14.3 (similar to M...    89  4e-17
SEQ gi|4758842|ref|NP_004551.1| receptor tyrosine kinase-like orphan...    88  6e-17
SEQ gi|9989696|gb|AAG01184.2| (AF294796) ROR2 protein [Homo sapiens]       88  6e-17
SEQ gi|11228721|gb|AAG33132.1| (AF279762) ROR2 [Homo sapiens]              88  6e-17
SEQ gi|12621076|ref|NP_075213.1| coagulation factor II [Rattus norve...    88  7e-17
SEQ gi|13346502|ref|NP_077818.1| apolipoprotein (a) related gene C [...    88  9e-17
SEQ gi|7512243|pir||T18518 apolipoprotein(a) - western European hedg...    88  9e-17
SEQ gi|422541|pir||A47299 ror-related receptor RTK - Pacific electri...    88  9e-17
SEQ gi|289825|gb|AAA21619.1| (M81391) thrombin [Gallus gallus]             88  1e-16
SEQ gi|6753798|ref|NP_034298.1| coagulation factor II; prothrombin [...    87  1e-16
SEQ gi|130314|sp|P80009|PLMN_CANFA PLASMINOGEN                             87  2e-16
SEQ gi|627678|pir||E61545 plasmin (EC 3.4.21.7) precursor - dog (fra...    86  3e-16
SEQ gi|7305333|ref|NP_038874.1| neurotrophic tyrosine kinase, recept...    86  3e-16
SEQ gi|5107746|pdb|3KIV|    Recombinant Kringle Iv-10M66 VARIANT OF ...    86  4e-16
SEQ gi|5107603|pdb|1KIV|    Recombinant Kringle Iv-10M66 VARIANT OF ...    85  5e-16
SEQ gi|4262012|gb|AAD14312.1|S79621_1 (S79621) apolipoprotein[a] [Ma...    85  6e-16
SEQ gi|280728|pir||A60140 plasmin (EC 3.4.21.7) precursor - chicken ...    85  6e-16
SEQ gi|13640740|ref|XP_018224.1| macrophage stimulating 1 (hepatocyt...    85  7e-16
SEQ gi|2116554|dbj|BAA20134.1| (AB001420) neurospecific receptor tyr...    84  1e-15
SEQ gi|4104617|gb|AAD02091.1| (AF037164) receptor tyrosine kinase [D...    84  1e-15
SEQ gi|7303361|gb|AAF58420.1| (AE003819) Nrk gene product [Drosophil...    84  1e-15
SEQ gi|7305331|ref|NP_038873.1| neurotrophic tyrosine kinase, recept...    84  1e-15
SEQ gi|5107767|pdb|4KIV|    Recombinant Kringle Iv-10W72R MUTANT OF ...    83  2e-15
SEQ gi|13623531|gb|AAH06374.1|AAH06374 (BC006374) Similar to recepto...    83  2e-15
SEQ gi|4826868|ref|NP_005003.1| receptor tyrosine kinase-like orphan...    83  3e-15
SEQ gi|13632908|ref|XP_001848.3| receptor tyrosine kinase-like orpha...    83  3e-15
SEQ gi|6103597|gb|AAF03677.1| (AF158663) apolipoprotein(a) [Homo sap...    83  3e-15
SEQ gi|1942630|pdb|1KRN|    Structure Of Kringle 4 At 4c Temperature...    81  1e-14
SEQ gi|6683108|dbj|BAA89046.1| (AB028871) prothrombin [Struthio came...    80  2e-14
SEQ gi|13161395|dbj|BAB33031.1| (AB056447) hepatocyte growth factor ...    80  2e-14
SEQ gi|6103598|gb|AAF03678.1| (AF158663) apolipoprotein(a) [Homo sap...    80  2e-14
SEQ gi|5921269|emb|CAB56422.1| (AJ011396) hepatocyte growth factor-l...    79  3e-14
SEQ gi|443424|pdb|2PK4|    Human Plasminogen Kringle 4 Complex With ...    76  3e-13
SEQ gi|443183|pdb|1PK4|    Plasminogen Kringle 4                           76  4e-13
SEQ gi|1480911|gb|AAB66650.1| (U63517) serine proteinase [Herdmania ...    75  5e-13
SEQ gi|13430037|gb|AAK25726.1|AF216782_1 (AF216782) ror [Aplysia cal...    66  3e-10
SEQ gi|4505861|ref|NP_000921.1| plasminogen activator, tissue; Plasm...    66  3e-10
SEQ gi|339834|gb|AAB59510.1| (L00153) plasminogen activator [Homo sa...    66  3e-10
SEQ gi|12803897|gb|AAH02795.1|AAH02795 (BC002795) Similar to plasmin...    66  3e-10
SEQ gi|13094662|gb|AAK11956.1| (AF260825) neonatal thrombolytic agen...    66  3e-10
SEQ gi|441174|dbj|BAA00881.1| (D01096) tissue plasminogen activator ...    66  4e-10
SEQ gi|230374|pdb|1TPK|A Chain A, Tissue Plasminogen Activator (Krin...    66  5e-10
SEQ gi|576247|pdb|1PML|A Chain A, Tissue Plasminogen Activator Kring...    65  5e-10
SEQ gi|494443|pdb|1PK2|    Tissue-Type Plasminogen Activator (T-Pa) ...    65  6e-10
SEQ gi|3318967|pdb|1A0H|A Chain A, The X-Ray Crystal Structure Of Pp...    64  9e-10
SEQ gi|619379|gb|AAB32090.1| (S72666) tissue plasminogen activator, ...    64  1e-09
SEQ gi|1079221|pir||S33879 plasmin precursor - lamprey (fragments)         64  2e-09
SEQ gi|6434248|emb|CAA84639.2| (Z35595) similarity with protein-tyro...    63  3e-09
SEQ gi|7495146|pir||T18840 hypothetical protein C01G6.8 - Caenorhabd...    63  3e-09
SEQ gi|12830424|emb|CAC29084.1| (AJ132946) receptor tyrosine kinase ...    63  3e-09
SEQ gi|494785|pdb|2HPP|P Chain P, Alpha-Thrombin (E.C.3.4.21.5) Comp...    61  1e-08
SEQ gi|290665|gb|AAA21620.1| (M81393) thrombin [Eptatretus stouti]         60  2e-08
SEQ gi|542586|pir||A48289 neurotrophic receptor ror precursor - frui...    60  3e-08
SEQ gi|2499868|sp|Q28198|TPA_BOVIN TISSUE-TYPE PLASMINOGEN ACTIVATOR...    59  5e-08
SEQ gi|6981366|ref|NP_037283.1| plasminogen activator, tissue [Rattu...    58  7e-08
SEQ gi|137121|sp|P19637|TPA_RAT TISSUE-TYPE PLASMINOGEN ACTIVATOR PR...    58  7e-08
SEQ gi|6679375|ref|NP_032898.1| plasminogen activator, tissue [Mus m...    58  8e-08
SEQ gi|967274|gb|AAA74955.1| (U31988) tissue-type plasminogen activa...    58  1e-07
SEQ gi|3406794|gb|AAC71006.1| (AF080065) prothrombin precursor [Oryc...    57  2e-07
SEQ gi|494789|pdb|2HPQ|P Chain P, Alpha-Thrombin (E.C.3.4.21.5) Comp...    56  5e-07
SEQ gi|13642265|ref|XP_016023.1| 10368 [Homo sapiens]                      53  2e-06
SEQ gi|1352407|sp|Q04962|FA12_CAVPO COAGULATION FACTOR XII PRECURSOR...    53  3e-06
SEQ gi|4503629|ref|NP_000496.1| coagulation factor XII precursor; Ha...    52  7e-06
SEQ gi|180359|gb|AAA51986.1| (M11723) coagulation factor XII [Homo s...    52  7e-06
SEQ gi|180361|gb|AAA70224.1| (M13147) human factor XII [Homo sapiens]      52  7e-06
SEQ gi|182292|gb|AAA70225.1| (M31315) coagulation factor XII precurs...    52  7e-06
SEQ gi|4758502|ref|NP_004123.1| hyaluronan-binding protein 2; hyalur...    51  1e-05
SEQ gi|11432493|ref|XP_005959.1| hyaluronan-binding protein 2 [Homo ...    51  1e-05
SEQ gi|7435631|pir||JC5878 plasma hyaluronan-binding protein precurs...    51  1e-05
SEQ gi|1351379|sp|P98119|URT1_DESRO SALIVARY PLASMINOGEN ACTIVATOR A...    49  3e-05
SEQ gi|1351382|sp|P49150|URTG_DESRO SALIVARY PLASMINOGEN ACTIVATOR G...    48  1e-04
SEQ gi|2152|emb|CAA26511.1| (X02724) pot. preproplasminogen activato...    48  1e-04
SEQ gi|137115|sp|P04185|UROK_PIG UROKINASE-TYPE PLASMINOGEN ACTIVATO...    48  1e-04
SEQ gi|313676|emb|CAA25806.1| (X01648) pot. pro-plasminogen activato...    48  1e-04
SEQ gi|2118099|pir||I38098 t-plasminogen activator precursor, inacti...    47  1e-04
SEQ gi|14161700|ref|NP_115772.1| kremen [Mus musculus] >gi|13591618|...    47  1e-04
SEQ gi|14042982|ref|NP_114434.1| kringle-containing transmembrane pr...    46  4e-04
SEQ gi|6103596|gb|AAF03676.1| (AF158663) apolipoprotein(a) [Homo sap...    46  4e-04
SEQ gi|4504383|ref|NP_001519.1| HGF activator [Homo sapiens] >gi|547...    45  6e-04
SEQ gi|1217636|emb|CAA93803.1| (Z69923) hepatocyte growth factor (HG...    45  6e-04
SEQ gi|13626375|ref|XP_003313.2| HGF activator [Homo sapiens]              45  6e-04
SEQ gi|6572269|emb|CAB62959.1| (AL021393) bK747E2.4 (novel Kringle a...    45  7e-04
SEQ gi|10946900|ref|NP_067464.1| coagulation factor XII (Hageman fac...    45  8e-04
SEQ 
## SEQUENCE PROFILE AND ENTROPY
 SeqNo PDBNo   V   L   I   M   F   W   Y   G   A   P   S   T   C   H   R   K   Q   E   N   D  NOCC NDEL NINS ENTROPY RELENT WEIGHT
    1    1     0   0   0   0   0   0   0   0   0   0   0   0   0   0  92   8   0   0   0   0     0    0    0   0.287      9  0.00
    2    2     0   0   0   0   0   0   0   0   0   0   0   0   0   0 100   0   0   0   0   0     0    0    0   0.000      0  0.00
    3    3     0   0   0   0   0   0   0   0   0   0  14   0   0   0   0   0   0   0  86   0     0    0    0   0.410     13  0.00
    4    4     0   0   0   0   0   0   0   0  18  14   0  68   0   0   0   0   0   0   0   0     0    0    0   0.849     28  0.00
    5    5     0  50  43   0   7   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0     0    0    0   0.898     29  0.00
    6    6     0   0   0   0   0   0   0   0   0   0   0   0   0  79   0   0   0   0  14   7     0    0    0   0.656     21  0.00
    7    7     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  68   0  32     0    0    0   0.628     20  0.00
    8    8     0   0   0   0  75   0  25   0   0   0   0   0   0   0   0   0   0   0   0   0     0    0    0   0.562     18  0.00
    9    9     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  86  14   0   0   0     0    0    0   0.410     13  0.00
   10   10     0   0   0   0   0   0   0   0   0   0   0   0   0   0  14  86   0   0   0   0     0    0    0   0.410     13  0.00
   11   11     0   4   0   0   0   0   0   0   0   0  79  18   0   0   0   0   0   0   0   0     0    0    0   0.616     20  0.00
   12   12     0   0   0   0   0   0   0  11  75   0   0   0   0   0   4   7   0   4   0   0     0    0    0   0.882     29  0.00
   13   13     0   0   0   0   0   0   0  14   0   0   0   0   0   0   0  68   0  18   0   0     0    0    0   0.849     28  0.00
   14   14     0  18   0   0   0   0   0   0   0   0   0  79   0   0   4   0   0   0   0   0     0    0    0   0.616     20  0.00
   15   15     0   0   0  11   0   0   0   0   0   0   0  75   0   0   0   0   0  14   0   0     0    0    0   0.733     24  0.00
   16   16     0 100   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0     0    0    0   0.000      0  0.00
   17   17    11   0  57   0   0   0   0   0   0   0   0  29   0   0   4   0   0   0   0   0     0    0    0   1.036     34  0.00
   18   18     0   0   0   0   0   0   0   0   4   0   0   0   0   7   7  81   0   0   0   0     0    0    0   0.675     22  0.00
   19   19    11   7  44   7   0   0   0   0   4   0   0   0   0   0   0   0   0  26   0   0     0    0    0   1.462     48  0.00
   20   20     0   0   0   0   0   0   0   0   0   4   0   0   0   0   0   0   0   0  26  70     0    0    0   0.719     24  0.00
   21   21     0   0   0   0   0   0   0   0   0  70   0   0   0   0   0  19   0   4   7   0     0    0    0   0.874     29  0.00
   22   22     0  23   0   0   0   0   0   7  47   0  10  10   0   0   0   0   0   3   0   0     0    0    0   1.450     48  0.00
   23   23     4  93   0   0   0   0   0   0   0   4   0   0   0   0   0   0   0   0   0   0     0    0    0   0.307     10  0.00
   24   24     0   0   0   0   0   0   0   7   0   3  10   0   0   0   0  63   0  17   0   0     0    0    0   1.112     37  0.00
   25   25    23   3  61   0   0   0   0   0   0   3   3   0   0   0   6   0   0   0   0   0     0    0    0   1.145     38  0.00
   26   26     0   0   0   0   0   0   0   0   0   0   6   0   0   0   0  94   0   0   0   0     0    0    0   0.234      7  0.00
   27   27     0   0   0   0   0   0   0   0   3   0   3  81   0   0   0   0  11   0   3   0     0    0    0   0.703     23  0.00
   28   28     3   5   0   0   0   3   0   0   0   3   0   0   0   0   0  81   0   5   0   0     0    0    0   0.778     25  0.00
   29   29     3   8   3   5   0   0   0   0   8   0   3   0   0   0   0  68   0   0   3   0     0    0    0   1.220     40  0.00
   30   30    64   9   0   2   4   0   0   2   9   0   0   0   0   2   0   0   7   0   0   0     0    0    0   1.286     42  0.00
   31   31     0   2   0   0   0   0   0  15  20   0   4   0   0   0   4   0   0   0  54   0     0    0    0   1.293     43  0.00
   32   32     0   0   0   0   0   0   0   0   7   0  30  41   0   0   0   0   0   4   0  17     0    0    0   1.346     44  0.00
   33   33     4   2  11   0   0   0   0   2  63   0   0  17   0   0   0   0   0   0   0   0     0    0    0   1.139     38  0.00
   34   34     0   0   0   0   0   0   0   2   0   0   2   0   0   0   0   0   7  48   0  41     0    0    0   1.062     35  0.00
   35   35     2   0   4   0   0   0   0   0   0   0   2   0   0   0   0   0  37  46   4   4     0    0    0   1.301     43  0.00
   36   36     0   0   2   0   0   0   0   0   0   0   0   0  96   0   0   0   0   2   0   0     0    0    0   0.209      6  0.00
   37   37     0   0   0   0   0   0   0   0  96   0   0   0   0   0   0   0   0   4   0   0     0    0    0   0.179      5  0.00
   38   38     4   0   0   0   0   0   0  11  13   0   0   0   2   0   7  17   2   0  41   2     0    0    0   1.740     58  0.00
   39   39     0   2   0   0   0   0   0   0   2   0   0   0   2   0  74  15   4   0   0   0     0    0    0   0.896     29  0.00
   40   40     0   2   0   0   0   0   0   0   2   0   0   0  96   0   0   0   0   0   0   0     0    0    0   0.209      6  0.00
   41   41     0   0  20   0   0   0   0   0   6   0  20  37   0   0   0   3   0  14   0   0     0    0    0   1.555     51  0.00
   42   42     0   0   0   0   0   0   0   0   3   0   0   0   3   0  69   3   0  14   3   6     0    0    0   1.107     36  0.00
   43   43     0   0   0   0   0   0   0   0   0   0   3   0   3   0   3   0   0  17  67   8     0    0    0   1.075     35  0.00
   44   44     0   0   0   0   0   0   0   0   0   6   0   6   0   0  14  56   0  14   6   0     0    0    0   1.357     45  0.00
   45   45     0   0   0   0   0   0   0  85   0   0   0   0   0   0   0   0   0  10   3   3     0    0    0   0.563     18  0.00
   46   46     0  51   0   0  16   0   0   0   0  19   0  11   0   0   0   0   0   3   0   0     0    0    0   1.290     43  0.00
   47   47     0  24   0   0   0   0   0   0   0  38  12  12   0   0   0   0   0  12   0   2     0    0    0   1.558     52  0.00
   48   48     0  11   0  11  78   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0     0    0    0   0.684     22  0.00
   49   49     6   0   9   0   0   0   0   0   0   0   0  60   0   0   0   0   0   2   0  23     0    0    0   1.116     37  0.00
   50   50     0   0   0   0   0   0   0   0   0   0   0   0 100   0   0   0   0   0   0   0     0    0    0   0.000      0  0.00
   51   51     0   0   0   0   0   2   0   0   0   0   0   0   0   0  49  49   0   0   0   0     0    0    0   0.779     25  0.00
   52   52     0   0   0   0   0   0   0   0  84   0  16   0   0   0   0   0   0   0   0   0     0    0    0   0.445     14  0.00
   53   53     0   0   0   0 100   0   0   0   0   0   0   0   0   0   0   0   0   0   0   0     0    0    0   0.000      0  0.00
   54   54    41   0   0   0   0   0   0   0  10   0   0   0   0  20   0   0  22   2   2   2     0    0    0   1.497     49  0.00
   55   55     0   0   0   0  43   0  53   0   0   0   0   0   0   4   0   0   0   0   0   0     0    0    0   0.830     27  0.00
   56   56     0   0   0   0   0   0   2   0   0   0   0   0   0  22   0   0   0   4  22  49     0    0    0   1.230     41  0.00
   57   57    12   0   0   6   0   4   0   0   0   0  22   0   0   0  10  43   0   0   2   0     0    0    0   1.570     52  0.00
   58   58     6   0   0   0   0   0   0   0  27   2  31   0   0   0   0  29   2   0   4   0     0    0    0   1.533     51  0.00
   59   59     0   0   4   0   0   0   0   0   0   0  27   6   0   0  39   0   0  22   0   2     0    0    0   1.436     47  0.00
   60   60     0   2   0   0   0   0   0   0   0   0   0   0   0  18   0  49  31   0   0   0     0    0    0   1.103     36  0.00
   61   61     2   2   0   0   0   0   0  18   0   0   2   2   0   0  24   2  47   0   0   0     0    0    0   1.408     46  0.00
   62   62     0   0   0   0   0   0   0   0   0   0   0   0 100   0   0   0   0   0   0   0     0    0    0   0.000      0  0.00
   63   63    24  27   0   0   0   0  12   0   0   0   0   0   0  10   4   2  20   0   0   0     0    0    0   1.721     57  0.00
   64   64     4  24  20   0   0  49   0   0   0   0   0   0   0   2   0   0   0   0   0   0     0    0    0   1.228     41  0.00
   65   65     0  33   0  24  31   0  12   0   0   0   0   0   0   0   0   0   0   0   0   0     0    0    0   1.330     44  0.00
   66   66     0   0   0   0   0   0   0   0  22  65  12   0   0   0   0   0   0   0   0   0     0    0    0   0.871     29  0.00
   67   67     0   0   0   0  49  27   0   0   0   0   0   0   0   0   0   0   0  24   0   0     0    0    0   1.046     34  0.00
   68   68     2   0   0   0   0   0   0   0   0   0   2  22   0   0   0   0   0   0  73   0     0    0    0   0.721     24  0.00
   69   69     0   0   0   0   0   0   0   2   0   0  61   4   0   0  10   0  24   0   0   0     0    0    0   1.075     35  0.00
   70   70     0   6   0  41   0   0   0   0   0   0   0   0   4  18   2  24   0   0   4   2     0    0    0   1.587     52  0.00
   71   71     0   0   0   0   0   0   0   6   0   0  76  16   0   0   0   0   0   0   2   0     0    0    0   0.739     24  0.00
   72   72     0   6   0   0   0   0   0   0   6  14  61   6   0   0   0   0   0   0   6   2     0    0    0   1.319     44  0.00
   73   73     0   0   9   0   0   0   0  52   0   7   9   0   0  15   2   0   0   0   6   0     0    0    0   1.491     49  0.00
   74   74    58   5  16   0   0   0   0   0   5   0   2  13   0   0   0   0   0   0   0   0     0    0    0   1.264     42  0.00
   75   75     0   7  11   0   4   0   0   0   2   0   4   0   0   0  24  38   5   4   0   2     0    0    0   1.807     60  0.00
   76   76     4  22   0   4   0   0   0   0   0   4   0   0   0   0  24  40   0   0   0   4     0    0    0   1.522     50  0.00
   77   77     0   0   0  20   0   0   4  11   5   0   0   0   0   2  11  13   5  25   0   4     0    0    0   2.047     68  0.00
   78   78     0   0   0   0  55   0   5   0   0   0   0   0   0  14  14   2  11   0   0   0     0    0    0   1.348     44  0.00
   79   79     0   0   0   0   0   0   0  45   0   0  25   0   9   0   0   0   0   0   9  11     0    0    0   1.388     46  0.00
   80   80     5   0   5   0   0   0   2  11   0   0   5   0   0  46  21   0   0   0   0   4     0    0    0   1.587     52  0.00
   81   81     0   5   0   0   0   0   0   0   5   0   7   0   0   2  11   2   9  36   2  21     0    0    0   1.871     62  0.00
   82   82    21   0   5   0  45   0   5   0   0   0   4   0  18   0   0   2   0   0   0   0     0    0    0   1.502     50  0.00
   83   83    15   0   8   0   0   0   0   0   0   5   0   0   0   3   0   0   2   0   0  67     0    0    0   1.082     36  0.00
   84   84     2  83   8   0   0   0   0   0   0   0   0   0   0   0   8   0   0   0   0   0     0    0    0   0.606     20  0.00
   85   85     5   0   2   0  35   0  41   0   0  11   0   3   5   0   0   0   0   0   0   0     0    0    0   1.421     47  0.00
   86   86     0   0   0   0   0   0   0   0   0   0   1   2   0   0   0   0   8  89   1   0     0    0    0   0.463     15  0.00
   87   87     0   0   0   1   0   0   0   0   0   1   0   0   2   0   1  19  52   4  20   0     0    0    0   1.313     43  0.00
   88   88     0   2   1   0   0   0   0   0   0   0  12   9   0   0  40  31   0   5   0   0     0    0    0   1.468     48  0.00
   89   89     6   1   2   1   0   0   0   1   0  51   1   1   0   2   0   0   0   1   3  30     0    0    0   1.393     46  0.00
   90   90    12   2   2   0   1   0  28  41   1   1   0   4   0   2   0   3   0   3   0   0     0    0    0   1.677     55  0.00
   91   91    62  10  15   0   0   1   0   0   2   2   2   4   3   0   0   0   0   0   0   0     0    0    0   1.307     43  0.00
   92   92     0   1   0   2   0   0   0   0   1   0   7   0   0   0  20   1  61   5   0   1     0    0    0   1.269     42  0.00
   93   93     0   0   0   0   0   0   0   1   0   0   4   7   0   1   0   2   4  31  13  37     0    0    0   1.624     54  0.00
   94   94     0   0   0   0   0   0   0   0   0   0   0   0 100   0   0   0   0   0   0   0     0    0    0   0.000      0  0.00
   95   95     6  11  13  11   5   0  47   0   2   0   0   0   0   0   1   4   0   0   0   0     0    0    0   1.712     57  0.00
